ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
tatar-1_all-1,,tatar,1_all,barčɨ,barčɨ,,,Starostin2005,108,false,,
chuvash-1_all-1,,chuvash,1_all,purə,purə,,,Starostin2005,108,false,,
balkar-1_all-1,,balkar,1_all,barɨsɨ,barɨsɨ,,,Starostin2005,108,false,,
oldturkic-1_all-1,,oldturkic,1_all,qop,qop,,,Starostin2005,884,false,,
negidal-1_all-1,,negidal,1_all,opkal,opkal,,,Starostin2005,1123,false,,
evenki-1_all-1,,evenki,1_all,upkat,upkat,,,Starostin2005,1123,false,,
turkish-1_all-1,,turkish,1_all,bütün,bütün,,,Starostin2005,1371,false,,
tatar-1_all-2,,tatar,1_all,böten,böten,,,Starostin2005,1371,false,,
uzbek-1_all-1,,uzbek,1_all,butun,butun,,,Starostin2005,1371,false,,
uighur-1_all-1,,uighur,1_all,hämmä,hämmä,,,Starostin2005,5000,true,,
saryyughur-1_all-1,,saryyughur,1_all,xo,xo,,,Starostin2005,5001,true,,
azerbaidzhan-1_all-1,,azerbaidzhan,1_all,bütün,bütün,,,Starostin2005,1371,false,,
turkmen-1_all-1,,turkmen,1_all,bütin,bütin,,,Starostin2005,1371,false,,
khankassian-1_all-1,,khankassian,1_all,praj,praj,,,Starostin2005,108,false,,
chuvash-1_all-2,,chuvash,1_all,pəʷdəʷm,pəʷdəʷm,,,Starostin2005,1371,false,,
yakut-1_all-1,,yakut,1_all,bütün,bütün,,,Starostin2005,1371,false,,
tuva-1_all-1,,tuva,1_all,bügü,bügü,,,Starostin2005,5002,true,,
kirghiz-1_all-1,,kirghiz,1_all,büt,büt,,,Starostin2005,1371,false,,
noghai-1_all-1,,noghai,1_all,sawlaj,sawlaj,,,Starostin2005,1976,false,,
bashkir-1_all-1,,bashkir,1_all,bötön,bötön,,,Starostin2005,1371,false,,
balkar-1_all-2,,balkar,1_all,bitew,bitew,,,Starostin2005,1371,false,,
karakalpak-1_all-1,,karakalpak,1_all,pütin,pütin,,,Starostin2005,1371,false,,
oldturkic-1_all-2,,oldturkic,1_all,bütün,bütün,,,Starostin2005,1371,false,,
salar-1_all-1,,salar,1_all,hämü,hämü,,,Starostin2005,5005,true,,
middlemongolian-1_all-1,,middlemongolian,1_all,bügüde,bügüde,,,Starostin2005,127,false,,
khalkha-1_all-1,,khalkha,1_all,büx,büx,,,Starostin2005,127,false,,
kalmuck-1_all-1,,kalmuck,1_all,xō,xō,,,Starostin2005,884,false,,
monguor-1_all-1,,monguor,1_all,xana,xana,,,Starostin2005,1873,false,,
negidal-1_all-2,,negidal,1_all,kepukte,kepukte,,,Starostin2005,884,false,,
manchu-1_all-1,,manchu,1_all,gumə,gumə,,,Starostin2005,496,false,,
literarymanchu-1_all-1,,literarymanchu,1_all,gemu,gemu,,,Starostin2005,496,false,,
nanai-1_all-1,,nanai,1_all,śǟoxo,śǟoxo,,,Starostin2005,5010,true,,
ulcha-1_all-1,,ulcha,1_all,"xem, xum",xem,,,Starostin2005,1023,false,,
orok-1_all-1,,orok,1_all,gem,gem,,,Starostin2005,496,false,,
jurchen-1_all-1,,jurchen,1_all,ŋemur,ŋemur,,,Starostin2005,496,false,,
evenki-1_all-2,,evenki,1_all,kūkte,kūkte,,,Starostin2005,884,false,,
modernkorean-1_all-1,,modernkorean,1_all,modu,modu,,,Starostin2005,1371,false,,
chensando-1_all-1,,chensando,1_all,módu,módu,,,Starostin2005,1371,false,,
phyenyangnamdo-1_all-1,,phyenyangnamdo,1_all,modu,modu,,,Starostin2005,1371,false,,
kyensando-1_all-1,,kyensando,1_all,módu,módu,,,Starostin2005,1371,false,,
hamgyengdo-1_all-1,,hamgyengdo,1_all,mo̲du̲,mo̲du̲,,,Starostin2005,1371,false,,
chejudo-1_all-1,,chejudo,1_all,mɔdɔ,mɔdɔ,,,Starostin2005,1371,false,,
seoul-1_all-1,,seoul,1_all,modú,modú,,,Starostin2005,1371,false,,
kanwendo-1_all-1,,kanwendo,1_all,modu,modu,,,Starostin2005,1371,false,,
middlekorean-1_all-1,,middlekorean,1_all,mòtắ-,mòtắ-,,,Starostin2005,1371,false,,
tokyo-1_all-1,,tokyo,1_all,miná,miná,,,Starostin2005,1337,false,,
kameyama-1_all-1,,kameyama,1_all,mìnná,mìnná,,,Starostin2005,1337,false,,
kyoto-1_all-1,,kyoto,1_all,mìnná,mìnná,,,Starostin2005,1337,false,,
kagushima-1_all-1,,kagushima,1_all,míńna,míńna,,,Starostin2005,1337,false,,
oldjapanese-1_all-1,,oldjapanese,1_all,mjina,mjina,,,Starostin2005,1337,false,,
nase-1_all-1,,nase,1_all,áŃkari,áŃkari,,,Starostin2005,427,false,,
shuri-1_all-1,,shuri,1_all,ńna,ńna,,,Starostin2005,1337,false,,
hateruma-1_all-1,,hateruma,1_all,mùrù,mùrù,,,Starostin2005,1260,false,,
yonakuni-1_all-1,,yonakuni,1_all,bū́rú,bū́rú,,,Starostin2005,1260,false,,
turkish-2_ashes-1,,turkish,2_ashes,kül,kül,,,Starostin2005,1140,false,,
tatar-2_ashes-1,,tatar,2_ashes,köl,köl,,,Starostin2005,1140,false,,
uzbek-2_ashes-1,,uzbek,2_ashes,kul,kul,,,Starostin2005,1140,false,,
uighur-2_ashes-1,,uighur,2_ashes,kül,kül,,,Starostin2005,1140,false,,
azerbaidzhan-2_ashes-1,,azerbaidzhan,2_ashes,kül,kül,,,Starostin2005,1140,false,,
turkmen-2_ashes-1,,turkmen,2_ashes,kül,kül,,,Starostin2005,1140,false,,
khankassian-2_ashes-1,,khankassian,2_ashes,kül,kül,,,Starostin2005,1140,false,,
chuvash-2_ashes-1,,chuvash,2_ashes,kəʷl,kəʷl,,,Starostin2005,1140,false,,
yakut-2_ashes-1,,yakut,2_ashes,kül,kül,,,Starostin2005,1140,false,,
tuva-2_ashes-1,,tuva,2_ashes,xül,xül,,,Starostin2005,1140,false,,
kirghiz-2_ashes-1,,kirghiz,2_ashes,kül,kül,,,Starostin2005,1140,false,,
noghai-2_ashes-1,,noghai,2_ashes,kül,kül,,,Starostin2005,1140,false,,
bashkir-2_ashes-1,,bashkir,2_ashes,köl,köl,,,Starostin2005,1140,false,,
balkar-2_ashes-1,,balkar,2_ashes,kül,kül,,,Starostin2005,1140,false,,
gagauz-2_ashes-1,,gagauz,2_ashes,kül,kül,,,Starostin2005,1140,false,,
karaim-2_ashes-1,,karaim,2_ashes,kul',kul',,,Starostin2005,1140,false,,
karakalpak-2_ashes-1,,karakalpak,2_ashes,kül,kül,,,Starostin2005,1140,false,,
oldturkic-2_ashes-1,,oldturkic,2_ashes,kül,kül,,,Starostin2005,1140,false,,
salar-2_ashes-1,,salar,2_ashes,kül,kül,,,Starostin2005,1140,false,,
middlemongolian-2_ashes-1,,middlemongolian,2_ashes,hünesü,hünesü,,,Starostin2005,1824,false,,
khalkha-2_ashes-1,,khalkha,2_ashes,üns,üns,,,Starostin2005,1824,false,,
kalmuck-2_ashes-1,,kalmuck,2_ashes,ümsn̆,ümsn̆,,,Starostin2005,1824,false,,
dongxian-2_ashes-1,,dongxian,2_ashes,funiəsun,funiəsun,,,Starostin2005,1824,false,,
baoan-2_ashes-1,,baoan,2_ashes,homsuŋ,homsuŋ,,,Starostin2005,1824,false,,
dagur-2_ashes-1,,dagur,2_ashes,xuns,xuns,,,Starostin2005,1824,false,,
monguor-2_ashes-1,,monguor,2_ashes,funiēʒə,funiēʒə,,,Starostin2005,1824,false,,
sharyyoghur-2_ashes-1,,sharyyoghur,2_ashes,henesən,henesən,,,Starostin2005,1824,false,,
negidal-2_ashes-1,,negidal,2_ashes,xulēptēn,xulēptēn,,,Starostin2005,1824,false,,
manchu-2_ashes-1,,manchu,2_ashes,filiŋi,filiŋi,,,Starostin2005,1824,false,,
literarymanchu-2_ashes-1,,literarymanchu,2_ashes,fuleŋgi,fuleŋgi,,,Starostin2005,1824,false,,
nanai-2_ashes-1,,nanai,2_ashes,xulefte,xulefte,,,Starostin2005,1824,false,,
ulcha-2_ashes-1,,ulcha,2_ashes,puneqte,puneqte,,,Starostin2005,1824,false,,
orok-2_ashes-1,,orok,2_ashes,punekte,punekte,,,Starostin2005,1824,false,,
jurchen-2_ashes-1,,jurchen,2_ashes,fuleŋi,fuleŋi,,,Starostin2005,1824,false,,
evenki-2_ashes-1,,evenki,2_ashes,xulepten,xulepten,,,Starostin2005,1824,false,,
modernkorean-2_ashes-1,,modernkorean,2_ashes,čä,čä,,,Starostin2005,2603,false,,
chensando-2_ashes-1,,chensando,2_ashes,ćä L,ćä L,,,Starostin2005,2603,false,,
phyenyangnamdo-2_ashes-1,,phyenyangnamdo,2_ashes,ćä,ćä,,,Starostin2005,2603,false,,
kyensando-2_ashes-1,,kyensando,2_ashes,ćê,ćê,,,Starostin2005,2603,false,,
hamgyengdo-2_ashes-1,,hamgyengdo,2_ashes,ćä̲,ćä̲,,,Starostin2005,2603,false,,
chejudo-2_ashes-1,,chejudo,2_ashes,t'ä,t'ä,,,Starostin2005,2603,false,,
seoul-2_ashes-1,,seoul,2_ashes,čä,čä,,,Starostin2005,2603,false,,
kanwendo-2_ashes-1,,kanwendo,2_ashes,t'ä L,t'ä L,,,Starostin2005,2603,false,,
middlekorean-2_ashes-1,,middlekorean,2_ashes,čăí,čăí,,,Starostin2005,2603,false,,
tokyo-2_ashes-1,,tokyo,2_ashes,hài,hài,,,Starostin2005,1629,false,,
kameyama-2_ashes-1,,kameyama,2_ashes,hâi,hâi,,,Starostin2005,1629,false,,
kyoto-2_ashes-1,,kyoto,2_ashes,hâi,hâi,,,Starostin2005,1629,false,,
kagushima-2_ashes-1,,kagushima,2_ashes,hé,hé,,,Starostin2005,1629,false,,
oldjapanese-2_ashes-1,,oldjapanese,2_ashes,pap(j)i,papi,,,Starostin2005,1629,false,,
nase-2_ashes-1,,nase,2_ashes,Fɛ́,Fɛ́,,,Starostin2005,1629,false,,
shuri-2_ashes-1,,shuri,2_ashes,Fḗ,Fḗ,,,Starostin2005,1629,false,,
hateruma-2_ashes-1,,hateruma,2_ashes,pḕ,pḕ,,,Starostin2005,1629,false,,
yonakuni-2_ashes-1,,yonakuni,2_ashes,xìgùN,xìgùN,,,Starostin2005,1828,false,,
tatar-3_bark-1,,tatar,3_bark,kajrɨ,kajrɨ,,,Starostin2005,996,false,,
khankassian-3_bark-1,,khankassian,3_bark,xastɨrɨx,xastɨrɨx,,,Starostin2005,996,false,,
khalkha-3_bark-1,,khalkha,3_bark,xörs,xörs,,,Starostin2005,1092,false,,
kalmuck-3_bark-1,,kalmuck,3_bark,körsn̆,körsn̆,,,Starostin2005,1092,false,,
evenki-3_bark-1,,evenki,3_bark,"oldaksa, uldaks",oldaksa,,,Starostin2005,1137,false,,
turkish-3_bark-1,,turkish,3_bark,kabuk,kabuk,,,Starostin2005,988,false,,
tatar-3_bark-2,,tatar,3_bark,kabɨk,kabɨk,,,Starostin2005,988,false,,
uzbek-3_bark-1,,uzbek,3_bark,qobiq,qobiq,,,Starostin2005,988,false,,
uighur-3_bark-1,,uighur,3_bark,qovzaq,qovzaq,,,Starostin2005,490,false,,
saryyughur-3_bark-1,,saryyughur,3_bark,kazdɨk,kazdɨk,,,Starostin2005,996,false,,
azerbaidzhan-3_bark-1,,azerbaidzhan,3_bark,GabɨG,GabɨG,,,Starostin2005,988,false,,
turkmen-3_bark-1,,turkmen,3_bark,Gābɨq,Gābɨq,,,Starostin2005,988,false,,
khankassian-3_bark-2,,khankassian,3_bark,xaxpas,xaxpas,,,Starostin2005,988,false,,
chuvash-3_bark-1,,chuvash,3_bark,xobъ,xobъ,,,Starostin2005,988,false,,
yakut-3_bark-1,,yakut,3_bark,qatɨrɨk,qatɨrɨk,,,Starostin2005,996,false,,
tuva-3_bark-1,,tuva,3_bark,čövüree,čövüree,,,Starostin2005,1209,false,,
kirghiz-3_bark-1,,kirghiz,3_bark,kabɨk,kabɨk,,,Starostin2005,988,false,,
noghai-3_bark-1,,noghai,3_bark,kabɨk,kabɨk,,,Starostin2005,988,false,,
bashkir-3_bark-1,,bashkir,3_bark,kabɨk,kabɨk,,,Starostin2005,988,false,,
balkar-3_bark-1,,balkar,3_bark,qabuq,qabuq,,,Starostin2005,988,false,,
gagauz-3_bark-1,,gagauz,3_bark,"qap, qabɨ",qap,,,Starostin2005,988,false,,
karaim-3_bark-1,,karaim,3_bark,qabux,qabux,,,Starostin2005,988,false,,
karakalpak-3_bark-1,,karakalpak,3_bark,qabɨq,qabɨq,,,Starostin2005,988,false,,
oldturkic-3_bark-1,,oldturkic,3_bark,"qaz, qaδɨz",qaz,,,Starostin2005,996,false,,
salar-3_bark-1,,salar,3_bark,Goꭓ,Goꭓ,,,Starostin2005,988,false,,
middlemongolian-3_bark-1,,middlemongolian,3_bark,korisu,korisu,,,Starostin2005,1092,false,,
khalkha-3_bark-2,,khalkha,3_bark,xoltos,xoltos,,,Starostin2005,1137,false,,
kalmuck-3_bark-2,,kalmuck,3_bark,xūdăsn̆,xūdăsn̆,,,Starostin2005,988,false,,
manchu-3_bark-1,,manchu,3_bark,soqə,soqə,,,Starostin2005,2041,false,,
literarymanchu-3_bark-1,,literarymanchu,3_bark,suku,suku,,,Starostin2005,2041,false,,
nanai-3_bark-1,,nanai,3_bark,ꭓoraqta,ꭓoraqta,,,Starostin2005,1092,false,,
ulcha-3_bark-1,,ulcha,3_bark,xụraqta,xụraqta,,,Starostin2005,1092,false,,
orok-3_bark-1,,orok,3_bark,ꭓụraqta,ꭓụraqta,,,Starostin2005,1092,false,,
jurchen-3_bark-1,,jurchen,3_bark,sugu,sugu,,,Starostin2005,2041,false,,
evenki-3_bark-2,,evenki,3_bark,erekte,erekte,,,Starostin2005,996,false,,
